price,date,coin
78395.42785626884,2026-02-01 13:01:15.326,bitcoin
2394.2414547859385,2026-02-01 13:01:24.599,ethereum
59.14758379158873,2026-02-01 13:02:57.878,litecoin
1.6303497870528774,2026-02-01 14:00:22.858,ripple
59.29323127100287,2026-02-01 14:00:55.200,litecoin
78250.67642409485,2026-02-01 14:01:10.977,bitcoin
2378.792552618646,2026-02-01 14:01:11.112,ethereum
59.34584667653566,2026-02-01 15:01:52.875,litecoin
78153.42947394075,2026-02-01 15:02:23.062,bitcoin
2369.0920741653736,2026-02-01 15:02:23.602,ethereum
1.618033442393874,2026-02-01 15:02:32.582,ripple
58.41858209253163,2026-02-01 16:00:32.040,litecoin
2314.5041663240545,2026-02-01 16:01:25.980,ethereum
1.5932341026572836,2026-02-01 16:01:53.751,ripple
77544.7380964675,2026-02-01 16:01:53.804,bitcoin
1.587411583895845,2026-02-01 17:00:02.609,ripple
77393.55504519478,2026-02-01 17:01:17.622,bitcoin
2303.4623007771006,2026-02-01 17:01:57.106,ethereum
58.23793585316027,2026-02-01 17:02:21.329,litecoin
2306.892032935197,2026-02-01 18:00:22.826,ethereum
58.405733889765614,2026-02-01 18:00:55.619,litecoin
1.5970129409005758,2026-02-01 18:01:36.215,ripple
77696.03134586934,2026-02-01 18:02:19.141,bitcoin
59.072595813783934,2026-02-01 19:00:40.146,litecoin
77896.36160377583,2026-02-01 19:01:32.719,bitcoin
1.611980919418759,2026-02-01 19:01:35.715,ripple
2347.511527676497,2026-02-01 19:01:36.261,ethereum
77077.95592797572,2026-02-01 20:01:30.378,bitcoin
2316.617526472652,2026-02-01 20:01:30.756,ethereum
1.5956902700948556,2026-02-01 20:01:32.022,ripple
58.67331703739084,2026-02-01 20:02:32.605,litecoin
2314.0613349678333,2026-02-01 21:01:24.849,ethereum
1.5971830967445368,2026-02-01 21:01:27.294,ripple
77035.921671734,2026-02-01 21:01:34.657,bitcoin
58.66864686560522,2026-02-01 21:01:55.313,litecoin
58.45505510356838,2026-02-01 22:01:22.468,litecoin
1.5884371990556652,2026-02-01 22:01:53.603,ripple
76435.74536602902,2026-02-01 22:01:56.369,bitcoin
2288.185576565293,2026-02-01 22:01:56.997,ethereum
77145.43546862429,2026-02-01 23:00:08.714,bitcoin
1.5974155982563625,2026-02-01 23:02:39.734,ripple
2313.8455979452497,2026-02-01 23:02:40.927,ethereum
58.819862816399755,2026-02-01 23:03:22.066,litecoin
2269.3288518651166,2026-02-02 00:00:17.518,ethereum
1.5898427654469653,2026-02-02 00:00:46.402,ripple
58.45747074456289,2026-02-02 00:01:35.294,litecoin
76906.6755974147,2026-02-02 00:01:35.648,bitcoin
59.14240511899217,2026-02-02 01:02:13.328,litecoin
77576.32216510682,2026-02-02 01:02:21.892,bitcoin
1.604058020216342,2026-02-02 01:02:31.052,ripple
2289.0029044108774,2026-02-02 01:02:31.416,ethereum
59.352974204169,2026-02-02 02:00:39.756,litecoin
77483.39217465831,2026-02-02 02:00:51.309,bitcoin
2292.8036166779275,2026-02-02 02:00:51.335,ethereum
1.6028061849318547,2026-02-02 02:02:20.322,ripple
58.75471316930814,2026-02-02 03:02:10.339,litecoin
2260.334983519477,2026-02-02 03:02:16.445,ethereum
1.5883048219340525,2026-02-02 03:02:17.178,ripple
76425.36227434671,2026-02-02 03:02:18.913,bitcoin
58.148733271150164,2026-02-02 04:00:52.838,litecoin
76187.07154557863,2026-02-02 04:02:00.712,bitcoin
1.5797679659306914,2026-02-02 04:02:13.815,ripple
2233.9028236312142,2026-02-02 04:02:26.141,ethereum
58.06682275263614,2026-02-02 05:01:17.598,litecoin
1.5772977430817672,2026-02-02 05:01:55.001,ripple
2238.393308995625,2026-02-02 05:02:16.747,ethereum
75825.18353347215,2026-02-02 05:02:17.015,bitcoin
57.1134221441649,2026-02-02 06:01:27.750,litecoin
1.5477319946378405,2026-02-02 06:03:02.993,ripple
2196.4194555007957,2026-02-02 06:03:23.185,ethereum
75442.36463977459,2026-02-02 06:03:23.502,bitcoin
76403.38705228502,2026-02-02 07:02:34.828,bitcoin
2222.1600831437577,2026-02-02 07:02:36.687,ethereum
1.5749962618001443,2026-02-02 07:02:37.463,ripple
57.89672049819058,2026-02-02 07:02:55.356,litecoin
58.28234845205282,2026-02-02 08:03:00.611,litecoin
1.5806414277743253,2026-02-02 08:03:41.332,ripple
76579.2542838234,2026-02-02 08:03:44.420,bitcoin
2229.150523155317,2026-02-02 08:03:46.940,ethereum
76827.71592198485,2026-02-02 09:03:02.414,bitcoin
2248.462357639541,2026-02-02 09:03:02.487,ethereum
1.5916305300104157,2026-02-02 09:03:02.838,ripple
58.56536451029981,2026-02-02 09:03:09.698,litecoin
1.6084214691198733,2026-02-02 10:01:39.787,ripple
2287.9270834333634,2026-02-02 10:01:52.699,ethereum
59.169374739032264,2026-02-02 10:02:48.634,litecoin
77614.62064813616,2026-02-02 10:02:55.065,bitcoin
59.070249308354136,2026-02-02 11:02:25.172,litecoin
1.6092532908968276,2026-02-02 11:02:45.685,ripple
77441.06457352011,2026-02-02 11:02:56.792,bitcoin
2275.7124827257326,2026-02-02 11:02:57.886,ethereum
59.2171521256139,2026-02-02 12:02:56.472,litecoin
2281.4213039251313,2026-02-02 12:03:03.484,ethereum
77690.21964421745,2026-02-02 12:03:10.742,bitcoin
1.6218461878290469,2026-02-02 12:03:12.159,ripple
59.6887623765868,2026-02-02 13:02:49.950,litecoin
77918.29429108377,2026-02-02 13:02:54.105,bitcoin
2309.7093765845457,2026-02-02 13:02:54.254,ethereum
1.643394501063785,2026-02-02 13:02:54.549,ripple
2328.2590963432745,2026-02-02 14:01:32.598,ethereum
1.638838656441641,2026-02-02 14:02:16.403,ripple
59.73749330033666,2026-02-02 14:03:21.490,litecoin
78175.7417786635,2026-02-02 14:03:31.189,bitcoin
59.99339677420525,2026-02-02 15:02:21.851,litecoin
1.6299590517236986,2026-02-02 15:02:21.968,ripple
2326.302873311302,2026-02-02 15:02:42.452,ethereum
77708.55867783961,2026-02-02 15:02:42.887,bitcoin
78762.48100810999,2026-02-02 16:01:43.552,bitcoin
60.93362206802487,2026-02-02 16:01:53.011,litecoin
1.6401993485613702,2026-02-02 16:02:17.386,ripple
2369.777879742903,2026-02-02 16:02:30.551,ethereum
1.6425948087895343,2026-02-02 17:03:22.620,ripple
60.53562596420046,2026-02-02 17:04:00.821,litecoin
2360.041824675292,2026-02-02 17:04:04.546,ethereum
78627.17408230362,2026-02-02 17:04:09.045,bitcoin
2354.485486942328,2026-02-02 18:02:56.293,ethereum
1.640856364529101,2026-02-02 18:02:57.495,ripple
78920.28866897967,2026-02-02 18:02:59.982,bitcoin
60.26932813287867,2026-02-02 18:03:07.504,litecoin
60.316201079786694,2026-02-02 19:03:06.788,litecoin
2343.0371273991664,2026-02-02 19:03:22.046,ethereum
1.6417111124603125,2026-02-02 19:03:24.171,ripple
78527.95828909146,2026-02-02 19:03:27.125,bitcoin
59.989179721586794,2026-02-02 20:00:47.684,litecoin
78264.25959010448,2026-02-02 20:02:25.545,bitcoin
2328.4967031782408,2026-02-02 20:02:26.596,ethereum
1.6266942858390938,2026-02-02 20:02:50.405,ripple
59.5626122001746,2026-02-02 21:01:50.069,litecoin
77931.71794953835,2026-02-02 21:02:47.462,bitcoin
2319.8282887026267,2026-02-02 21:02:47.892,ethereum
1.617651601890859,2026-02-02 21:02:53.478,ripple
59.79076433078577,2026-02-02 22:02:56.405,litecoin
78478.46761069831,2026-02-02 22:03:16.172,bitcoin
1.6224512386613033,2026-02-02 22:03:23.286,ripple
2342.60952897183,2026-02-02 22:03:27.608,ethereum
1.6244513785520427,2026-02-02 23:00:32.899,ripple
2348.3356087961793,2026-02-02 23:03:24.869,ethereum
59.998266108313985,2026-02-02 23:03:24.974,litecoin
78698.23700572242,2026-02-02 23:03:30.436,bitcoin
78664.87011711115,2026-02-03 00:02:31.621,bitcoin
59.96872262200448,2026-02-03 00:02:31.677,litecoin
2343.6681689255097,2026-02-03 00:03:38.461,ethereum
1.6192766231977176,2026-02-03 00:03:39.583,ripple
78994.244593476,2026-02-03 01:02:13.347,bitcoin
1.6152822233009454,2026-02-03 01:02:27.219,ripple
2351.4283442323185,2026-02-03 01:02:32.671,ethereum
59.99576750324495,2026-02-03 01:02:32.988,litecoin
59.88012459914737,2026-02-03 02:02:29.154,litecoin
2352.0780347286714,2026-02-03 02:02:30.516,ethereum
1.61478118650308,2026-02-03 02:02:31.647,ripple
78916.39298894505,2026-02-03 02:02:54.687,bitcoin
59.19116125254383,2026-02-03 03:00:56.608,litecoin
77764.35461710254,2026-02-03 03:02:31.154,bitcoin
2296.718417664161,2026-02-03 03:02:32.594,ethereum
1.592023494410842,2026-02-03 03:04:36.094,ripple
1.6100618874748904,2026-02-03 04:01:56.571,ripple
2340.9819137335394,2026-02-03 04:02:09.004,ethereum
78679.46986195797,2026-02-03 04:02:22.481,bitcoin
59.8489285640916,2026-02-03 04:02:41.825,litecoin
60.13614736674073,2026-02-03 05:01:38.411,litecoin
78732.08983634548,2026-02-03 05:02:28.179,bitcoin
1.620211709697658,2026-02-03 05:03:14.084,ripple
2342.5644808878756,2026-02-03 05:03:15.746,ethereum
59.75160707083149,2026-02-03 06:03:32.618,litecoin
78167.15847089334,2026-02-03 06:04:27.137,bitcoin
2315.769253127116,2026-02-03 06:04:28.954,ethereum
1.6081660456647695,2026-02-03 06:04:36.007,ripple
2318.8862037170643,2026-02-03 07:00:37.768,ethereum
60.152095870613444,2026-02-03 07:01:14.595,litecoin
78514.4059710872,2026-02-03 07:01:16.117,bitcoin
1.6105665885456621,2026-02-03 07:01:16.479,ripple
60.22008859417563,2026-02-03 08:01:05.829,litecoin
78696.79606095653,2026-02-03 08:01:09.140,bitcoin
1.6157135981157313,2026-02-03 08:01:13.961,ripple
2320.7376057265633,2026-02-03 08:01:30.730,ethereum
78650.12759838546,2026-02-03 09:00:21.488,bitcoin
60.123483869704835,2026-02-03 09:03:16.396,litecoin
2314.583953935681,2026-02-03 09:03:32.852,ethereum
1.615933717587234,2026-02-03 09:03:32.906,ripple
1.602224480073298,2026-02-03 10:01:23.882,ripple
78350.90228836305,2026-02-03 10:01:24.996,bitcoin
2291.73042732022,2026-02-03 10:01:26.350,ethereum
59.71098567123456,2026-02-03 10:02:09.218,litecoin
2280.237852422448,2026-02-03 11:00:16.436,ethereum
59.61474597587355,2026-02-03 11:02:09.231,litecoin
1.5976932323176674,2026-02-03 11:02:20.845,ripple
78062.94594934044,2026-02-03 11:02:25.058,bitcoin
2277.749000187356,2026-02-03 12:00:46.140,ethereum
59.907806748719835,2026-02-03 12:00:48.719,litecoin
1.6030696879755397,2026-02-03 12:01:32.379,ripple
78016.08427375196,2026-02-03 12:01:49.910,bitcoin
60.059124705101496,2026-02-03 13:01:56.406,litecoin
1.6070871351833234,2026-02-03 13:02:20.057,ripple
78252.0181420846,2026-02-03 13:02:51.185,bitcoin
2298.152073619647,2026-02-03 13:02:51.919,ethereum
2306.5000946629975,2026-02-03 14:00:22.424,ethereum
60.06645434103901,2026-02-03 14:02:24.512,litecoin
78216.78892241618,2026-02-03 14:02:26.062,bitcoin
1.610389740043023,2026-02-03 14:02:52.735,ripple
59.413280321579364,2026-02-03 15:01:48.418,litecoin
77166.79302914416,2026-02-03 15:02:09.193,bitcoin
1.5898148351938735,2026-02-03 15:02:09.309,ripple
2256.724805531225,2026-02-03 15:02:09.444,ethereum
60.109906283320036,2026-02-03 16:00:14.546,litecoin
1.6160496846541847,2026-02-03 16:01:33.950,ripple
2301.2194243999274,2026-02-03 16:01:34.154,ethereum
77956.29806992367,2026-02-03 16:03:01.592,bitcoin
76462.1341336685,2026-02-03 17:01:31.755,bitcoin
2240.7434654579524,2026-02-03 17:01:39.299,ethereum
59.44736246014004,2026-02-03 17:03:53.112,litecoin
1.5849314384037771,2026-02-03 17:03:59.166,ripple
74893.60859394567,2026-02-03 18:01:29.737,bitcoin
2196.9050950164656,2026-02-03 18:01:46.913,ethereum
1.5589573740036147,2026-02-03 18:01:48.210,ripple
58.23943466685727,2026-02-03 18:02:04.630,litecoin
1.5312006602071626,2026-02-03 19:02:13.350,ripple
2120.7366246700785,2026-02-03 19:02:28.672,ethereum
57.07656299901285,2026-02-03 19:02:31.764,litecoin
73111.91343008894,2026-02-03 19:02:34.074,bitcoin
74635.94438230092,2026-02-03 20:00:10.546,bitcoin
59.17328720268021,2026-02-03 20:00:41.665,litecoin
2204.485478526069,2026-02-03 20:02:16.712,ethereum
1.5787421856869293,2026-02-03 20:02:17.662,ripple
60.90532356211237,2026-02-03 21:02:22.121,litecoin
2296.7745808452282,2026-02-03 21:02:27.855,ethereum
76411.91826405193,2026-02-03 21:02:37.773,bitcoin
1.6130620089570036,2026-02-03 21:03:13.156,ripple
1.601861914085787,2026-02-03 22:01:14.505,ripple
76152.05321817116,2026-02-03 22:01:16.126,bitcoin
2281.6276537835047,2026-02-03 22:01:19.882,ethereum
60.0388634705426,2026-02-03 22:01:30.458,litecoin
59.63765364160735,2026-02-03 23:01:01.278,litecoin
1.5866940851028692,2026-02-03 23:01:36.289,ripple
75560.98650392683,2026-02-03 23:01:44.571,bitcoin
2235.8245931657307,2026-02-03 23:03:34.951,ethereum
75649.69786577787,2026-02-04 00:01:19.881,bitcoin
2229.7003085530546,2026-02-04 00:01:24.193,ethereum
59.30948047676225,2026-02-04 00:01:28.376,litecoin
1.5746875958721562,2026-02-04 00:02:15.377,ripple
59.832238869288155,2026-02-04 01:01:54.939,litecoin
75911.75672693519,2026-02-04 01:02:13.289,bitcoin
2243.691582238994,2026-02-04 01:02:13.375,ethereum
1.5775854445773105,2026-02-04 01:02:14.136,ripple
76360.76565709774,2026-02-04 02:00:00.667,bitcoin
60.17413522424587,2026-02-04 02:01:33.778,litecoin
2265.1070805766853,2026-02-04 02:01:41.091,ethereum
1.5903054767429963,2026-02-04 02:01:42.108,ripple
1.5799184426515949,2026-02-04 03:00:57.919,ripple
59.926591271505075,2026-02-04 03:01:17.015,litecoin
2248.9828574595936,2026-02-04 03:01:24.216,ethereum
75870.18901632768,2026-02-04 03:01:25.322,bitcoin
60.630205293570235,2026-02-04 04:01:05.403,litecoin
2280.278374668446,2026-02-04 04:01:08.083,ethereum
76608.26923239244,2026-02-04 04:01:10.803,bitcoin
1.5976323076805186,2026-02-04 04:01:12.488,ripple
1.5929857359709445,2026-02-04 05:01:03.760,ripple
2270.8533537589387,2026-02-04 05:01:07.173,ethereum
76382.70698112827,2026-02-04 05:01:08.545,bitcoin
60.57354699709944,2026-02-04 05:01:29.614,litecoin
76167.81462055985,2026-02-04 06:01:04.476,bitcoin
2262.001369240498,2026-02-04 06:01:05.518,ethereum
1.5842721409641738,2026-02-04 06:01:07.347,ripple
60.13745627343155,2026-02-04 06:01:26.599,litecoin
60.554287842681575,2026-02-04 07:01:07.344,litecoin
76550.49046713776,2026-02-04 07:01:17.198,bitcoin
1.5998301253948242,2026-02-04 07:01:54.678,ripple
2274.3357878348183,2026-02-04 07:01:57.088,ethereum
2279.047484092526,2026-02-04 08:00:07.824,ethereum
60.760571503204545,2026-02-04 08:00:45.864,litecoin
1.6028073769364337,2026-02-04 08:01:27.115,ripple
76424.46851974064,2026-02-04 08:01:33.151,bitcoin
1.6072796143065726,2026-02-04 09:01:22.211,ripple
76472.56212315582,2026-02-04 09:01:27.154,bitcoin
2275.562832442507,2026-02-04 09:01:27.263,ethereum
60.722149115182724,2026-02-04 09:01:32.323,litecoin
2257.8294588469616,2026-02-04 10:00:53.670,ethereum
60.34650631545808,2026-02-04 10:01:05.492,litecoin
76006.4007520199,2026-02-04 10:01:13.198,bitcoin
1.5969233931738704,2026-02-04 10:01:20.701,ripple
1.593841059586531,2026-02-04 11:01:19.691,ripple
60.23381869869321,2026-02-04 11:01:20.582,litecoin
2257.232974797487,2026-02-04 11:01:23.392,ethereum
76181.49680339378,2026-02-04 11:01:49.512,bitcoin
1.5905684252950223,2026-02-04 12:00:23.513,ripple
75973.90796024087,2026-02-04 12:00:55.291,bitcoin
60.035176646648516,2026-02-04 12:01:39.557,litecoin
2252.7077516186905,2026-02-04 12:01:57.714,ethereum
1.5885868213329333,2026-02-04 13:01:24.589,ripple
59.882862627259435,2026-02-04 13:02:13.731,litecoin
76047.636269168,2026-02-04 13:02:17.140,bitcoin
2239.6473277158216,2026-02-04 13:02:17.239,ethereum
59.29526946457579,2026-02-04 14:01:17.798,litecoin
2195.367735073545,2026-02-04 14:01:22.811,ethereum
74754.93715072649,2026-02-04 14:01:26.031,bitcoin
1.56708521547992,2026-02-04 14:01:27.146,ripple
1.5507794265484571,2026-02-04 15:01:17.633,ripple
58.74490257444263,2026-02-04 15:01:19.384,litecoin
2166.0244812464675,2026-02-04 15:01:50.537,ethereum
74135.69918053188,2026-02-04 15:01:50.821,bitcoin
1.5412628304929092,2026-02-04 16:01:01.511,ripple
2150.3896895468997,2026-02-04 16:01:44.682,ethereum
58.07905677506335,2026-02-04 16:01:46.700,litecoin
74029.4599257023,2026-02-04 16:01:47.736,bitcoin
73499.66630570027,2026-02-04 17:01:48.467,bitcoin
57.613950250835856,2026-02-04 17:01:49.036,litecoin
2126.4757033210526,2026-02-04 17:01:53.880,ethereum
1.5265189103703822,2026-02-04 17:01:54.723,ripple
57.555480427098786,2026-02-04 18:00:57.371,litecoin
72395.80326935869,2026-02-04 18:01:34.709,bitcoin
2120.8914175858545,2026-02-04 18:01:35.213,ethereum
1.5167262964412325,2026-02-04 18:01:36.774,ripple
58.60028314440831,2026-02-04 19:01:29.018,litecoin
2147.5466301870356,2026-02-04 19:01:32.416,ethereum
73462.80817356521,2026-02-04 19:01:34.175,bitcoin
1.539127140637168,2026-02-04 19:01:35.200,ripple
1.5451746321243305,2026-02-04 20:00:42.284,ripple
59.16978481841527,2026-02-04 20:01:25.974,litecoin
2176.2415814047945,2026-02-04 20:02:19.948,ethereum
73639.68907933564,2026-02-04 20:02:22.286,bitcoin
2167.919819459795,2026-02-04 21:01:39.174,ethereum
58.89415627531552,2026-02-04 21:01:43.171,litecoin
73384.77194810667,2026-02-04 21:01:46.111,bitcoin
1.5356216965675138,2026-02-04 21:01:46.838,ripple
72629.98658000518,2026-02-04 22:01:13.653,bitcoin
1.5128058443889192,2026-02-04 22:01:21.311,ripple
58.464011800754975,2026-02-04 22:01:24.178,litecoin
2109.622242072324,2026-02-04 22:01:47.256,ethereum
72402.78419025433,2026-02-04 23:01:35.860,bitcoin
1.5119871197764723,2026-02-04 23:01:35.946,ripple
58.43855806834075,2026-02-04 23:01:38.705,litecoin
2116.1034550535137,2026-02-04 23:01:41.732,ethereum
73023.41451718884,2026-02-05 00:01:34.865,bitcoin
2143.3400085080666,2026-02-05 00:01:35.087,ethereum
1.5127580419725686,2026-02-05 00:01:36.085,ripple
58.85414008697177,2026-02-05 00:01:40.689,litecoin
59.035853092527326,2026-02-05 01:01:06.422,litecoin
2145.3663717989803,2026-02-05 01:01:10.176,ethereum
1.4926432473195872,2026-02-05 01:01:47.304,ripple
72713.21620135968,2026-02-05 01:01:50.545,bitcoin
72289.92013373689,2026-02-05 02:01:17.906,bitcoin
2144.064788963553,2026-02-05 02:01:39.666,ethereum
58.899354016076366,2026-02-05 02:01:41.338,litecoin
1.4744851518682527,2026-02-05 02:01:44.313,ripple
58.42122556149333,2026-02-05 03:02:47.249,litecoin
2121.223523350836,2026-02-05 03:02:52.283,ethereum
71337.22160323666,2026-02-05 03:03:05.124,bitcoin
1.4569004483247032,2026-02-05 03:03:07.222,ripple
71128.6956649189,2026-02-05 04:03:21.193,bitcoin
58.21091011033962,2026-02-05 04:03:24.637,litecoin
1.4412629500462666,2026-02-05 04:03:25.012,ripple
2107.3340450878027,2026-02-05 04:03:30.544,ethereum
1.4460686862624126,2026-02-05 05:03:29.087,ripple
70762.539039752,2026-02-05 05:03:34.483,bitcoin
2101.038991891468,2026-02-05 05:03:34.503,ethereum
58.06548154318502,2026-02-05 05:03:41.249,litecoin
58.081929166596105,2026-02-05 06:02:39.299,litecoin
1.4408145740823823,2026-02-05 06:02:42.803,ripple
70587.38360589635,2026-02-05 06:02:45.683,bitcoin
2097.2240236259195,2026-02-05 06:02:47.490,ethereum
57.57980558674425,2026-02-05 07:00:02.109,litecoin
2083.025752270116,2026-02-05 07:00:59.461,ethereum
1.4227077813421858,2026-02-05 07:01:07.711,ripple
70800.17054471826,2026-02-05 07:01:18.770,bitcoin
70541.27315680737,2026-02-05 08:00:47.621,bitcoin
2085.715276515889,2026-02-05 08:01:54.169,ethereum
57.643171498641514,2026-02-05 08:01:57.424,litecoin
1.4330225172338793,2026-02-05 08:02:15.358,ripple
1.430407523903777,2026-02-05 09:02:08.932,ripple
71011.65125538754,2026-02-05 09:02:12.543,bitcoin
2110.9228781793963,2026-02-05 09:02:20.933,ethereum
58.00460146022794,2026-02-05 09:03:08.234,litecoin
71426.18011366547,2026-02-05 10:01:54.791,bitcoin
1.4136317140239505,2026-02-05 10:01:57.880,ripple
2129.8189345293686,2026-02-05 10:02:00.791,ethereum
58.01501522316267,2026-02-05 10:02:47.632,litecoin
1.3651911157969816,2026-02-05 11:01:51.328,ripple
2092.8472511013797,2026-02-05 11:02:12.006,ethereum
70712.55259981466,2026-02-05 11:02:14.107,bitcoin
56.85604961056091,2026-02-05 11:03:18.724,litecoin
56.48847736999101,2026-02-05 12:00:20.932,litecoin
2076.3327558507476,2026-02-05 12:03:33.922,ethereum
1.3638263280095082,2026-02-05 12:03:45.640,ripple
70198.49300968244,2026-02-05 12:03:54.009,bitcoin
1.364259928446827,2026-02-05 13:00:38.917,ripple
55.8570170583509,2026-02-05 13:02:14.457,litecoin
69436.27296654794,2026-02-05 13:03:04.086,bitcoin
2059.6856745231566,2026-02-05 13:03:04.414,ethereum
1.352112603170101,2026-02-05 14:00:24.594,ripple
2054.0482661704696,2026-02-05 14:00:54.867,ethereum
69608.72096630982,2026-02-05 14:02:56.542,bitcoin
55.70920345429995,2026-02-05 14:03:01.429,litecoin
56.377458561535136,2026-02-05 15:01:14.684,litecoin
1.3625241491037972,2026-02-05 15:02:36.279,ripple
69359.6011297701,2026-02-05 15:02:51.227,bitcoin
2045.5278964322904,2026-02-05 15:02:53.110,ethereum
54.080512902992126,2026-02-05 16:02:20.947,litecoin
67375.62427275744,2026-02-05 16:02:47.386,bitcoin
1957.7994292609749,2026-02-05 16:02:52.391,ethereum
1.2969040507855856,2026-02-05 16:02:52.476,ripple
1994.463045387256,2026-02-05 17:01:26.440,ethereum
1.2833930058784189,2026-02-05 17:01:26.693,ripple
54.433133273521996,2026-02-05 17:01:47.113,litecoin
68153.73192299498,2026-02-05 17:01:47.488,bitcoin
1.2557715147887172,2026-02-05 18:03:03.800,ripple
66086.43132742122,2026-02-05 18:03:07.444,bitcoin
1952.3313009138308,2026-02-05 18:03:07.738,ethereum
53.15263197530206,2026-02-05 18:03:46.570,litecoin
1.2521429453135762,2026-02-05 19:02:36.701,ripple
66223.31451175398,2026-02-05 19:02:38.071,bitcoin
1945.5396394903103,2026-02-05 19:02:38.238,ethereum
53.13070756055046,2026-02-05 19:03:10.515,litecoin
52.35942801400888,2026-02-05 20:01:40.688,litecoin
1.2131906660605407,2026-02-05 20:03:04.684,ripple
1924.465923219813,2026-02-05 20:03:06.534,ethereum
65141.50387868692,2026-02-05 20:03:06.580,bitcoin
50.70665793777889,2026-02-05 21:03:36.070,litecoin
63880.77153870422,2026-02-05 21:03:52.325,bitcoin
1875.0043689596391,2026-02-05 21:03:52.434,ethereum
1.186875169155564,2026-02-05 21:03:52.437,ripple
50.88654974950128,2026-02-05 22:02:56.503,litecoin
1.160251198088102,2026-02-05 22:03:12.744,ripple
1848.5958633332302,2026-02-05 22:03:13.557,ethereum
63151.480794216,2026-02-05 22:03:14.760,bitcoin
1875.3426340658875,2026-02-05 23:00:12.186,ethereum
63819.50494183307,2026-02-05 23:03:09.772,bitcoin
1.2232110502958682,2026-02-05 23:03:13.880,ripple
51.635271264307036,2026-02-05 23:03:15.484,litecoin
50.77261131128646,2026-02-06 00:02:49.023,litecoin
1.2148448764864248,2026-02-06 00:03:01.647,ripple
62822.26414504872,2026-02-06 00:03:05.158,bitcoin
1824.773906498064,2026-02-06 00:03:05.875,ethereum
49.75105801017244,2026-02-06 01:01:20.687,litecoin
1870.3855528620331,2026-02-06 01:02:24.213,ethereum
1.219596823973187,2026-02-06 01:02:36.850,ripple
63474.177236593816,2026-02-06 01:02:46.464,bitcoin
50.82336569938245,2026-02-06 02:02:28.754,litecoin
65564.69260917806,2026-02-06 02:02:32.077,bitcoin
1928.1573985386444,2026-02-06 02:02:32.238,ethereum
1.2837518533270267,2026-02-06 02:02:32.361,ripple
64816.18565684104,2026-02-06 03:00:28.120,bitcoin
1902.5596913626794,2026-02-06 03:00:41.970,ethereum
49.8944626747361,2026-02-06 03:02:21.133,litecoin
1.2595756392416642,2026-02-06 03:02:50.063,ripple
1888.9796356103732,2026-02-06 04:03:14.443,ethereum
1.2669437889153814,2026-02-06 04:03:14.870,ripple
64091.22967946813,2026-02-06 04:03:15.073,bitcoin
49.88806475441181,2026-02-06 04:03:15.527,litecoin
1.2783846489542308,2026-02-06 05:02:39.694,ripple
50.816418437254,2026-02-06 05:02:42.367,litecoin
64822.456067695086,2026-02-06 05:02:49.928,bitcoin
1906.7008783237143,2026-02-06 05:02:53.428,ethereum
1.3239022517453656,2026-02-06 06:03:13.386,ripple
1957.2174767552206,2026-02-06 06:03:13.701,ethereum
52.22125718603624,2026-02-06 06:03:14.375,litecoin
66360.16683425578,2026-02-06 06:03:20.975,bitcoin
1.3061212256721155,2026-02-06 07:03:10.684,ripple
1903.2165665528805,2026-02-06 07:03:23.356,ethereum
64760.099244767305,2026-02-06 07:03:31.020,bitcoin
51.05257367349175,2026-02-06 07:04:15.733,litecoin
50.93323451917999,2026-02-06 08:03:18.340,litecoin
1.292089043727582,2026-02-06 08:03:26.736,ripple
1896.8862099046357,2026-02-06 08:03:27.805,ethereum
64762.31745067788,2026-02-06 08:03:30.609,bitcoin
1872.3172784541543,2026-02-06 09:02:27.372,ethereum
50.815437911649134,2026-02-06 09:02:33.232,litecoin
64812.45812521936,2026-02-06 09:02:37.087,bitcoin
1.3018400710103075,2026-02-06 09:02:37.818,ripple
51.70795114214908,2026-02-06 10:00:18.582,litecoin
1917.3944159070152,2026-02-06 10:01:00.604,ethereum
65743.1389952177,2026-02-06 10:01:10.528,bitcoin
1.3268113523432563,2026-02-06 10:02:37.358,ripple
1.3618214372148525,2026-02-06 11:02:52.723,ripple
1923.4913201354343,2026-02-06 11:03:11.308,ethereum
65852.64638550671,2026-02-06 11:03:11.873,bitcoin
52.0943154841607,2026-02-06 11:03:14.157,litecoin
52.45697351336669,2026-02-06 12:02:18.427,litecoin
1.3660825872666462,2026-02-06 12:03:29.318,ripple
66468.2306680357,2026-02-06 12:03:34.016,bitcoin
1927.8184949694894,2026-02-06 12:03:34.410,ethereum
52.44560208113137,2026-02-06 13:03:07.077,litecoin
66475.34350850893,2026-02-06 13:03:29.986,bitcoin
1.3767656083413333,2026-02-06 13:03:32.092,ripple
1919.7667255898707,2026-02-06 13:03:32.640,ethereum
1.4325798179889018,2026-02-06 14:01:06.262,ripple
1947.8801921113677,2026-02-06 14:02:59.521,ethereum
53.396228803974694,2026-02-06 14:03:06.819,litecoin
67249.23666728205,2026-02-06 14:03:26.188,bitcoin
54.194764840628324,2026-02-06 15:02:58.732,litecoin
1975.7720284249888,2026-02-06 15:03:07.808,ethereum
1.4718868183069413,2026-02-06 15:03:08.689,ripple
68114.36357083579,2026-02-06 15:03:11.417,bitcoin
68582.16605772382,2026-02-06 16:03:35.201,bitcoin
54.35735152967118,2026-02-06 16:03:35.277,litecoin
